proposal_id,family,description,IS_net,IS_nm,IS_dd,IS_dm,IS_eff,IS_sca2,IS_canni,IS_netcontrib,IS_n2,IS_fixed_dd_mult,IS_dd_advantage,OOS_net,OOS_nm,OOS_dd,OOS_dm,OOS_eff,OOS_sca2,OOS_canni,OOS_netcontrib,OOS_n2,OOS_fixed_dd_mult,OOS_dd_advantage,worst_eff,worst_adv
S2B046,W5_rr,第2セッションのRRを1.3に（中心1.7）,469006.0,1.2355594193735346,4.3579,1.0746449003748273,1.1497373866870644,92946.0,-3530.0,89416.0,91,1.1620456291818082,0.08740072880698091,86278.0,1.1263005365325118,2.2525,1.0007108267803988,1.125500500635308,12986.0,-3311.0,9675.0,94,1.0881143720860371,0.08740354530563832,1.125500500635308,0.08740072880698091
S2B032,W3_force_close,第2レンジ13-15時・強制決済22h（締切20h）,464025.0,1.222437366632419,4.3372,1.069540343262971,1.1429558261476955,87965.0,-3530.0,84435.0,91,1.1532697422722538,0.08372939900928267,86103.0,1.1240160307037583,2.3119,1.02710027100271,1.0943586156456118,12811.0,-3311.0,9500.0,96,1.0865469040379907,0.05944663303528075,1.0943586156456118,0.05944663303528075
S2B050,W5_rr,第2セッションのRRを2.4に（中心1.7）,437053.0,1.1513817539977345,4.3848,1.0812783586506214,1.0648338097089065,60993.0,-3530.0,57463.0,91,1.1052632588518785,0.023984900201257098,97025.0,1.266595303056016,2.2247,0.9883602114709671,1.2815118297517807,23733.0,-3311.0,20422.0,93,1.1826953518113155,0.19433514034034838,1.0648338097089065,0.023984900201257098
S2B031,W3_force_close,第2レンジ13-15時・強制決済21h（締切20h）,473177.0,1.246547590821676,4.1896,1.0331426316827776,1.2065590486681452,97117.0,-3530.0,93587.0,91,1.1693736224195812,0.13623099073680356,81493.0,1.063835620014882,2.331,1.0355857656937224,1.0272791064313591,8201.0,-3311.0,4890.0,96,1.0449148819575274,0.009329116263804949,1.0272791064313591,0.009329116263804949
S2B025,W2_trade_end,第2レンジ13-15時・締切17h（決済23h）,411664.0,1.0844964303590716,4.2586,1.0501578220556322,1.0326985216719362,35604.0,-3530.0,32074.0,60,1.0592829208499697,0.009125098794337427,117055.0,1.5280733130556245,2.1345,0.9482873517259762,1.611403242144252,43763.0,-3311.0,40452.0,71,1.3512707489562485,0.4029833972302723,1.0326985216719362,0.009125098794337427
S2B049,W5_rr,第2セッションのRRを2.1に（中心1.7）,424713.0,1.1188729945467477,4.3923,1.083127835865062,1.033001791199593,48653.0,-3530.0,45123.0,91,1.0830147266214747,-0.00011310924358731711,93014.0,1.2142344294609873,2.2247,0.9883602114709671,1.2285343090186256,19722.0,-3311.0,16411.0,93,1.1477698320677678,0.15940962059680075,1.033001791199593,-0.00011310924358731711
S2B030,W3_force_close,第2レンジ13-15時・強制決済20h（締切20h）,478655.0,1.2609789509734186,4.1232,1.0167685934109292,1.240182829352786,102595.0,-3530.0,99065.0,91,1.1789694846328953,0.16220089122196613,80219.0,1.047204417581557,2.3419,1.0404282731351902,1.0065128415108788,6927.0,-3311.0,3616.0,96,1.0332902716861254,-0.007138001449064735,1.0065128415108788,-0.007138001449064735
S2B044,W4_range_filter,レンジ幅0.6〜1.0ATR（中心0.40〜1.00）,486991.0,1.2829394873416053,4.0346,0.9949201025843362,1.2894899640776478,110931.0,-3530.0,107401.0,12,1.1935108800953198,0.19859077751098364,83226.0,1.0864587548790516,2.4103,1.0708161179972455,1.0146081447775204,9934.0,-3311.0,6623.0,19,1.0606434227454673,-0.010172695251778219,1.0146081447775204,-0.010172695251778219
S2B048,W5_rr,第2セッションのRRを1.9に（中心1.7）,418742.0,1.1031428646697752,4.3923,1.083127835865062,1.0184789164694745,42682.0,-3530.0,39152.0,91,1.072182093414228,-0.010945742450833906,99874.0,1.303787057948122,2.2247,0.9883602114709671,1.3191415870613694,26582.0,-3311.0,23271.0,93,1.2072486617328568,0.21888845026188974,1.0184789164694745,-0.010945742450833906
S2B010,W1_window,第2レンジ12-13時（締切20h・決済23h）,401104.0,1.056676940909929,3.9258,0.9680903531268494,1.0915065288037966,25044.0,-3530.0,21514.0,15,1.039917731738734,0.0718273786118846,84777.0,1.1067060036813179,2.4776,1.1007152694477762,1.005442583018356,11485.0,-3311.0,8174.0,26,1.0746397700326809,-0.02607549941509535,1.005442583018356,-0.02607549941509535
S2B004,W1_window,第2レンジ10-11時（締切20h・決済23h）,476102.0,1.2542532732685265,3.6808,0.9076740974551193,1.3818321760917542,100042.0,-3530.0,96512.0,40,1.1745013562061961,0.2668272587510768,83913.0,1.0954270720467867,2.4623,1.0939179883602115,1.0013795217764334,10621.0,-3311.0,7310.0,59,1.0668522157003837,-0.02706577265982779,1.0013795217764334,-0.02706577265982779
S2B002,W1_window,第2レンジ9-11時（締切20h・決済23h）,485216.0,1.278263389446508,4.3105,1.062956204379562,1.2025550856938825,109156.0,-3530.0,105626.0,147,1.190420641745051,0.12746443736548896,93816.0,1.2247039933161887,2.7503,1.2218668088320228,1.0023220079829143,20524.0,-3311.0,17213.0,150,1.1547875820889777,-0.06707922674304512,1.0023220079829143,-0.06707922674304512
S2B043,W4_range_filter,レンジ幅0.6〜0.8ATR（中心0.40〜1.00）,487140.0,1.2833320161226587,4.0093,0.9886811994476227,1.298024091931411,111080.0,-3530.0,107550.0,10,1.1937701372792149,0.2050889378315922,75778.0,0.9892301868073052,2.4103,1.0708161179972455,0.9238095786767471,2486.0,-3311.0,-825.0,17,0.992341435935727,-0.07847468206151853,0.9238095786767471,-0.07847468206151853
S2B042,W4_range_filter,レンジ幅0.5〜1.4ATR（中心0.40〜1.00）,477485.0,1.2578966779946785,5.2734,1.3004044190175577,0.967311906664395,101425.0,-3530.0,97895.0,38,1.1769226713018643,-0.12348174771569331,104401.0,1.3628839601582183,2.5164,1.117952818872451,1.2190889786679915,31109.0,-3311.0,27798.0,42,1.245850139139636,0.12789732026718492,0.967311906664395,-0.12348174771569331
S2B045,W4_range_filter,レンジ幅0.6〜1.4ATR（中心0.40〜1.00）,479454.0,1.2630838536315498,4.9601,1.2231455908463207,1.0326520923462554,103394.0,-3530.0,99864.0,17,1.1803664319802198,-0.04277915886610084,81745.0,1.0671253084082868,2.8078,1.24741214625261,0.8554713144441245,8453.0,-3311.0,5142.0,21,1.0472079924596895,-0.20020415379292045,0.8554713144441245,-0.20020415379292045
S2B007,W1_window,第2レンジ11-12時（締切20h・決済23h）,390488.0,1.028709923865223,4.129,1.0181988557900965,1.01032319768909,14428.0,-3530.0,10898.0,38,1.0203002190943926,0.002101363304296111,71098.0,0.9281359737869274,2.5923,1.151672664267626,0.8059025820302416,-2194.0,-3311.0,-5505.0,36,0.9484277231233823,-0.20324494114424374,0.8059025820302416,-0.20324494114424374
S2B016,W1_window,第2レンジ14-15時（締切20h・決済23h）,382666.0,1.0081034800706026,5.2809,1.3022538962319983,0.7741220686591884,6606.0,-3530.0,3076.0,36,1.0057467339430815,-0.2965071622889168,93653.0,1.2225761393156926,2.2101,0.9818739170998267,1.2451457544842734,20361.0,-3311.0,17050.0,45,1.1533626944281787,0.171488777328352,0.7741220686591884,-0.2965071622889168
S2B012,W1_window,第2レンジ12-15時（締切20h・決済23h）,481837.0,1.2693616797070524,4.8922,1.206401657131584,1.0521882759388494,105777.0,-3530.0,102247.0,150,1.1845287940998654,-0.021872863031718648,78819.0,1.0289283709515293,3.0983,1.3764716335687948,0.7475114966835998,5527.0,-3311.0,2216.0,148,1.020454043867892,-0.3560175897009028,0.7475114966835998,-0.3560175897009028
S2B033,W3_force_close,第2レンジ13-15時・強制決済24h（締切20h）,424271.0,1.1177085803103348,6.159,1.5187906884987177,0.7359200900916496,48211.0,-3530.0,44681.0,89,1.082214367339426,-0.4365763211592917,100961.0,1.3179771027244365,3.0583,1.3587009640588208,0.9700273552373653,26250.0,-3311.0,22939.0,93,1.2165629453100784,-0.14213801874874243,0.7359200900916496,-0.4365763211592917
S2B021,W1_window,第2レンジ15-18時（締切20h・決済23h）,382246.0,1.0069970231038752,6.2737,1.5470753600315643,0.6509036657938433,6186.0,-3530.0,2656.0,229,1.0049628612477026,-0.5421124987838617,76073.0,0.9930812109186324,2.9345,1.3037007419254518,0.7617401593650537,2781.0,-3311.0,-530.0,229,0.9950827168524826,-0.3086180250729692,0.6509036657938433,-0.5421124987838617
S2B038,W4_range_filter,レンジ幅0.3〜1.0ATR（中心0.40〜1.00）,403981.0,1.0642561711320109,6.072,1.4973367528112054,0.7107660779272942,27921.0,-3530.0,24391.0,262,1.0452081458779903,-0.4521286069332151,69176.0,0.9030455726277039,3.3628,1.4939801857034962,0.6044561910989946,-4116.0,-3311.0,-7427.0,261,0.9301518712417095,-0.5638283144617867,0.6044561910989946,-0.5638283144617867
S2B037,W4_range_filter,レンジ幅0.3〜0.8ATR（中心0.40〜1.00）,402522.0,1.0604125503833084,6.0508,1.4921088972183862,0.7106804016517473,26462.0,-3530.0,22932.0,261,1.0425266124816235,-0.44958228473676276,61728.0,0.8058170045559573,3.4106,1.515216135767915,0.5318165412405454,-11564.0,-3311.0,-14875.0,259,0.8578826086067611,-0.6573335271611539,0.5318165412405454,-0.6573335271611539
S2B039,W4_range_filter,レンジ幅0.3〜1.4ATR（中心0.40〜1.00）,396444.0,1.0444005374219554,6.9993,1.7260061156046556,0.6050966610023165,20384.0,-3530.0,16854.0,267,1.0313252043276455,-0.69468091127701,67695.0,0.8837121261569391,3.3762,1.4999333599893374,0.5891675921943766,-5597.0,-3311.0,-8908.0,263,0.9159687943867969,-0.5839645656025405,0.5891675921943766,-0.69468091127701
S2B003,W1_window,第2レンジ9-12時（締切20h・決済23h）,412996.0,1.0880054795964067,7.2377,1.784794831327678,0.6095969466625238,36936.0,-3530.0,33406.0,251,1.0617152824120997,-0.7230795489155784,77235.0,1.0082503296215553,3.3588,1.492203118752499,0.6756790124285932,3943.0,-3311.0,632.0,244,1.0058507511806423,-0.4863523675718566,0.6095969466625238,-0.7230795489155784
S2B020,W1_window,第2レンジ15-17時（締切20h・決済23h）,361149.0,0.9514186358966253,7.0656,1.7423554941803117,0.5460531097554341,-14911.0,-3530.0,-18441.0,308,0.9652590325124931,-0.7770964616678185,53568.0,0.6992937613409397,2.4984,1.1099560175929628,0.6300193433406664,-19724.0,-3311.0,-23035.0,285,0.7757260111362305,-0.3342300064567323,0.5460531097554341,-0.7770964616678185
S2B001,W1_window,第2レンジ9-10時（締切20h・決済23h）,465088.0,1.225237756526779,4.3159,1.0642878279739594,1.1512278204470432,89028.0,-3530.0,85498.0,34,1.1551448964863067,0.09085706851234732,65022.0,0.8488179314126079,3.8598,1.7147807543649205,0.4950008502556193,-8270.0,-3311.0,-11581.0,34,0.8901400206351521,-0.8246407337297684,0.4950008502556193,-0.8246407337297684
S2B005,W1_window,第2レンジ10-12時（締切20h・決済23h）,410756.0,1.0821043757738613,5.9696,1.4720852239100413,0.7350826964349643,34696.0,-3530.0,31166.0,128,1.0576235162673207,-0.4144617076427206,78530.0,1.0251556727543307,4.1607,1.8484606157536985,0.5545996836596542,5238.0,-3311.0,1927.0,137,1.0177960747987316,-0.8306645409549669,0.5545996836596542,-0.8306645409549669
S2B052,W6_window_x_rr,第2レンジ12-14時 × RR1.9,455829.0,1.2008456492531416,3.8479,0.9488804497928586,1.2655394570678395,79769.0,-3530.0,76239.0,71,1.1387697028134216,0.18988925302056303,89621.0,1.1699411250212133,4.4058,1.957350393176063,0.5977167548028165,16329.0,-3311.0,13018.0,70,1.117883240468829,-0.8394671527072339,0.5977167548028165,-0.8394671527072339
S2B051,W6_window_x_rr,第2レンジ12-14時 × RR1.5,439959.0,1.1590373824389473,3.8489,0.949127046754784,1.2211614729575773,63899.0,-3530.0,60369.0,71,1.1104760205046813,0.16134897374989732,88859.0,1.1599937339268698,4.4241,1.965480474476876,0.5901832905440635,15567.0,-3311.0,12256.0,70,1.111126503103155,-0.8543539713737209,0.5901832905440635,-0.8543539713737209
S2B011,W1_window,第2レンジ12-14時（締切20h・決済23h）,443738.0,1.1689928607181432,3.8438,0.9478694022489642,1.2332847309392307,67678.0,-3530.0,64148.0,71,1.11723985500537,0.16937045275640572,87785.0,1.1459733952978344,4.415,1.9614376471633568,0.5842517588846875,14493.0,-3311.0,11182.0,70,1.1015746166972185,-0.8598630304661383,0.5842517588846875,-0.8598630304661383
S2B023,W1_window,第2レンジ16-18時（締切20h・決済23h）,394249.0,1.0386179825601307,4.8453,1.1948362596172815,0.8692554935458779,18189.0,-3530.0,14659.0,226,1.0272677278582258,-0.16756853175905562,62887.0,0.8209469603018159,3.9651,1.7615620418499267,0.4660335207039816,-10405.0,-3311.0,-13716.0,189,0.8692880718688865,-0.8922739699810402,0.4660335207039816,-0.8922739699810402
S2B022,W1_window,第2レンジ16-17時（締切20h・決済23h）,334573.0,0.8814062541162834,6.6178,1.6319293746301045,0.540100734638755,-41487.0,-3530.0,-45017.0,192,0.9142712236338751,-0.7176581509962293,59061.0,0.7710011357257549,3.9192,1.7411701985872317,0.44280630138934013,-14231.0,-3311.0,-17542.0,149,0.8313981669187038,-0.9097720316685278,0.44280630138934013,-0.9097720316685278
S2B053,W6_window_x_rr,第2レンジ14-16時 × RR1.5,331465.0,0.8732184725625016,5.1427,1.268174196093904,0.688563507483512,-44595.0,-3530.0,-48125.0,269,0.908232982486134,-0.35994121360776987,47048.0,0.6141796013210971,3.6458,1.619707672486561,0.3791916354746989,-26244.0,-3311.0,-29555.0,266,0.7074401850398263,-0.9122674874467346,0.3791916354746989,-0.9122674874467346
S2B017,W1_window,第2レンジ14-16時（締切20h・決済23h）,331203.0,0.8725282541689718,5.1524,1.2705661866245808,0.6867239686953681,-44857.0,-3530.0,-48387.0,269,0.9077232186507532,-0.36284296797382753,48913.0,0.6385259062960981,3.7042,1.6456528499711227,0.3880076568440924,-24379.0,-3311.0,-27690.0,266,0.7272383130737063,-0.9184145368974164,0.3880076568440924,-0.9184145368974164
S2B006,W1_window,第2レンジ10-13時（締切20h・決済23h）,392067.0,1.0328696751758477,6.8196,1.6816926415466562,0.6141845719357584,16007.0,-3530.0,12477.0,216,1.0232277837390509,-0.6584648578076053,78564.0,1.02559951960106,4.3676,1.940379403794038,0.528556177001105,5272.0,-3311.0,1961.0,214,1.0181089240931274,-0.9222704797009107,0.528556177001105,-0.9222704797009107
S2B054,W6_window_x_rr,第2レンジ14-16時 × RR1.9,333268.0,0.8779683342553808,5.1531,1.2707388044979286,0.6909117209199162,-42792.0,-3530.0,-46322.0,268,0.9117378515042162,-0.3590009529937125,54789.0,0.7152330848661279,3.8686,1.7186903016571147,0.41615006739522503,-18503.0,-3311.0,-21814.0,265,0.7882387714400466,-0.9304515302170681,0.41615006739522503,-0.9304515302170681
S2B019,W1_window,第2レンジ15-16時（締切20h・決済23h）,329826.0,0.868900655970916,7.7153,1.902569540343263,0.45669850039444465,-46234.0,-3530.0,-49764.0,202,0.9050421145621548,-0.9975274257811082,87336.0,1.140112006057204,2.8207,1.2531431871695766,0.9098018628121248,14044.0,-3311.0,10733.0,184,1.097571290508058,-0.15557189666151872,0.45669850039444465,-0.9975274257811082
S2B009,W1_window,第2レンジ11-14時（締切20h・決済23h）,485125.0,1.2780236571037171,4.6306,1.1418918918918919,1.1192159837357996,109065.0,-3530.0,105535.0,155,1.1902621243643137,0.04837023247242178,57344.0,0.7485868699659283,4.2966,1.9088364654138343,0.39216920020628127,-15948.0,-3311.0,-19259.0,165,0.814164132429908,-1.0946723329839263,0.39216920020628127,-1.0946723329839263
S2B056,W6_window_x_rr,第2レンジ13-16時 × RR1.9,331054.0,0.8721357253879185,5.2758,1.3009962517261788,0.6703599062877832,-45006.0,-3530.0,-48536.0,333,0.9074332626279988,-0.39356298909818,60749.0,0.7930368262339595,4.6343,2.058865342751788,0.38518149281876873,-12543.0,-3311.0,-15854.0,298,0.8482000273504378,-1.21066531540135,0.38518149281876873,-1.21066531540135
S2B018,W1_window,第2レンジ14-17時（締切20h・決済23h）,358428.0,0.9442503754050423,8.8758,2.1887453146577234,0.431411717517579,-17632.0,-3530.0,-21162.0,347,0.9600898711964818,-1.2286554434612416,51796.0,0.6761615080349334,2.6452,1.1751743746945666,0.5753712151957627,-21496.0,-3311.0,-24807.0,314,0.757418337169141,-0.41775603752542567,0.431411717517579,-1.2286554434612416
S2B055,W6_window_x_rr,第2レンジ13-16時 × RR1.5,407475.0,1.0734608393266418,5.2744,1.300651015979483,0.8253257992638781,31415.0,-3530.0,27885.0,335,1.0516184720149715,-0.24903254396451158,51030.0,0.666161899664504,4.4897,1.9946243724732329,0.33397862216959534,-22262.0,-3311.0,-25573.0,300,0.749448251966387,-1.245176120506846,0.33397862216959534,-1.245176120506846
S2B015,W1_window,第2レンジ13-16時（締切20h・決済23h）,416242.0,1.0965568112963988,5.2882,1.304054054054054,0.8408829433775494,40182.0,-3530.0,36652.0,334,1.067633290162799,-0.236420763891255,52566.0,0.6862133336814485,4.6402,2.0614865165045093,0.3328730642609311,-20726.0,-3311.0,-24037.0,300,0.7653956651878987,-1.2960908513166105,0.3328730642609311,-1.2960908513166105
S2B008,W1_window,第2レンジ11-13時（締切20h・決済23h）,446107.0,1.1752338048947548,3.9633,0.977337739199053,1.202484829714937,70047.0,-3530.0,66517.0,74,1.1214714846687688,0.1441337454697158,54275.0,0.7085231648891036,4.8742,2.165444933137856,0.32719518933340513,-19017.0,-3311.0,-22328.0,98,0.7829812790461341,-1.3824636540917217,0.32719518933340513,-1.3824636540917217
S2B035,W4_range_filter,レンジ幅0.2〜1.0ATR（中心0.40〜1.00）,418139.0,1.1015543085961168,17.6385,4.349600512921681,0.25325413341378084,42079.0,-3530.0,38549.0,692,1.0710856444622698,-3.278514868459411,43289.0,0.5651084161194732,11.1236,4.941845484028611,0.11435169673876462,-30003.0,-3311.0,-33314.0,698,0.6668275899527937,-4.275017894075817,0.11435169673876462,-4.275017894075817
S2B034,W4_range_filter,レンジ幅0.2〜0.8ATR（中心0.40〜1.00）,414596.0,1.0922205537553675,17.6875,4.361683764056027,0.2504125958778101,38536.0,-3530.0,35006.0,692,1.0646340326106218,-3.297049731445405,35841.0,0.4678798480477266,11.1236,4.941845484028611,0.094677150380329,-37451.0,-3311.0,-40762.0,696,0.5831702780282424,-4.358675206000369,0.094677150380329,-4.358675206000369
S2B036,W4_range_filter,レンジ幅0.2〜1.4ATR（中心0.40〜1.00）,410602.0,1.0816986748860613,17.5314,4.323189978299467,0.2502084526277397,34542.0,-3530.0,31012.0,697,1.057341969940864,-3.2658480083586037,41808.0,0.5457749696487083,11.5235,5.119507752454574,0.10660692317284484,-31484.0,-3311.0,-34795.0,700,0.6505484793614237,-4.46895927309315,0.10660692317284484,-4.46895927309315
