proposal_id,family,description,parameter_json
R011,C,マスク=7 / risk%=0.25 / FxRiskRefCap=0 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":7,""FxRiskPct"":0.25,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R012,C,マスク=7 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":7,""FxRiskPct"":0.5,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R013,C,マスク=7 / risk%=0.5 / FxRiskRefCap=0 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":7,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R014,C,マスク=7 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":7,""FxRiskPct"":1.0,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R015,C,マスク=7 / risk%=1 / FxRiskRefCap=0 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":7,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R016,D,マスク=24 / risk%=0.25 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":24,""FxRiskPct"":0.25,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R017,D,マスク=24 / risk%=0.25 / FxRiskRefCap=0 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":24,""FxRiskPct"":0.25,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R018,D,マスク=24 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":24,""FxRiskPct"":0.5,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R019,D,マスク=24 / risk%=0.5 / FxRiskRefCap=0 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":24,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R020,D,マスク=24 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":24,""FxRiskPct"":1.0,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R021,D,マスク=24 / risk%=1 / FxRiskRefCap=0 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":24,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R022,E,マスク=31 / risk%=0.1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":0.1,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R023,E,マスク=31 / risk%=0.1 / FxRiskRefCap=0 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":0.1,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R024,E,マスク=31 / risk%=0.25 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":0.25,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R025,E,マスク=31 / risk%=0.25 / FxRiskRefCap=0 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":0.25,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R026,E,マスク=31 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":0.5,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R027,E,マスク=31 / risk%=0.5 / FxRiskRefCap=0 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R028,F,マスク=31 / risk%=0.25 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=2,"{""FxRiskMask"":31,""FxRiskPct"":0.25,""FxRiskRefCap"":250000,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R029,F,マスク=31 / risk%=0.25 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=3,"{""FxRiskMask"":31,""FxRiskPct"":0.25,""FxRiskRefCap"":250000,""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R030,F,マスク=31 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=2,"{""FxRiskMask"":31,""FxRiskPct"":0.5,""FxRiskRefCap"":250000,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R031,F,マスク=31 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=3,"{""FxRiskMask"":31,""FxRiskPct"":0.5,""FxRiskRefCap"":250000,""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
R032,G,マスク=31 / risk%=0.1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":0.1,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
