proposal_id,family,description,parameter_json
T011,C,マスク=24 / risk%=2 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":24,""FxRiskPct"":2.0,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
T012,C,マスク=24 / risk%=0.25 / FxRiskRefCap=0 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":24,""FxRiskPct"":0.25,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
T013,C,マスク=24 / risk%=0.5 / FxRiskRefCap=0 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":24,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
T014,C,マスク=24 / risk%=1 / FxRiskRefCap=0 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":24,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
T015,D,マスク=31 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":0.5,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
T016,D,マスク=31 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":1.0,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
T017,D,マスク=31 / risk%=2 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":2.0,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
T018,E,マスク=31 / risk%=0.25 / FxRiskRefCap=0 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":0.25,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
T019,E,マスク=31 / risk%=0.5 / FxRiskRefCap=0 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
T020,E,マスク=31 / risk%=1 / FxRiskRefCap=0 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}"
T021,F,マスク=31 / risk%=0.25 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":0.25,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T022,F,マスク=31 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T023,F,マスク=31 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T024,F,マスク=31 / risk%=2 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":31,""FxRiskPct"":2.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T025,G,マスク=31 / risk%=0.25 / FxRiskRefCap=0 / RefCap=0 / 倍率=2,"{""FxRiskMask"":31,""FxRiskPct"":0.25,""FxRiskRefCap"":0,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T026,G,マスク=31 / risk%=0.25 / FxRiskRefCap=0 / RefCap=0 / 倍率=3,"{""FxRiskMask"":31,""FxRiskPct"":0.25,""FxRiskRefCap"":0,""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T027,G,マスク=31 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=2,"{""FxRiskMask"":31,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T028,G,マスク=31 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=3,"{""FxRiskMask"":31,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T029,G,マスク=31 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=2,"{""FxRiskMask"":31,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T030,G,マスク=31 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=3,"{""FxRiskMask"":31,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":3,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T031,H,マスク=7 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":7,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
T032,H,マスク=7 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=2,"{""FxRiskMask"":7,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}"
