proposal_id,family,description,parameter_json
X011,U1,SCA USDJPY 第2セッション: レンジ 15-16時,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 16, ""Sca5RangeStart"": 15, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X012,U1,SCA USDJPY 第2セッション: レンジ 15-17時,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 17, ""Sca5RangeStart"": 15, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X013,U1,SCA USDJPY 第2セッション: レンジ 16-17時,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 17, ""Sca5RangeStart"": 16, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X014,U1,SCA USDJPY 第2セッション: レンジ 16-18時,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 18, ""Sca5RangeStart"": 16, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X015,U1,SCA USDJPY 第2セッション: レンジ 17-18時,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 18, ""Sca5RangeStart"": 17, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X016,U1,SCA USDJPY 第2セッション: レンジ 17-19時,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 19, ""Sca5RangeStart"": 17, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X017,U2,SCA USDJPY 第2セッション: 締切 17時,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 17}"
X018,U2,SCA USDJPY 第2セッション: 締切 18時,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 18}"
X019,U2,SCA USDJPY 第2セッション: 締切 19時,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 19}"
X020,U2,SCA USDJPY 第2セッション: 締切 21時,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 21}"
X021,U2,SCA USDJPY 第2セッション: 締切 22時,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 22}"
X022,U3,SCA USDJPY 第2セッション: RR 1.3,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 1.3, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X023,U3,SCA USDJPY 第2セッション: RR 1.5,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 1.5, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X024,U3,SCA USDJPY 第2セッション: RR 1.7,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 1.7, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X025,U3,SCA USDJPY 第2セッション: RR 2.4,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 2.4, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X026,U3,SCA USDJPY 第2セッション: RR 3.0,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 3.0, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X027,U4,SCA USDJPY 第2セッション: レンジ幅 0.2-0.8,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 0.8, ""Sca5MinRange"": 0.2, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X028,U4,SCA USDJPY 第2セッション: レンジ幅 0.2-1.4,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.4, ""Sca5MinRange"": 0.2, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X029,U4,SCA USDJPY 第2セッション: レンジ幅 0.4-0.8,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 0.8, ""Sca5MinRange"": 0.4, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X030,U4,SCA USDJPY 第2セッション: レンジ幅 0.4-1.4,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.4, ""Sca5MinRange"": 0.4, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X031,U4,SCA USDJPY 第2セッション: レンジ幅 0.5-1.4,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.4, ""Sca5MinRange"": 0.5, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X032,U5,SCA USDJPY 第2セッション: バッファ 0.0,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.0, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X033,U5,SCA USDJPY 第2セッション: バッファ 0.05,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.05, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X034,U5,SCA USDJPY 第2セッション: バッファ 0.2,"{""Sca5BoostMult"": 2.0, ""Sca5Buffer"": 0.2, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X035,U5,SCA USDJPY 第2セッション: Boost 1.0,"{""Sca5BoostMult"": 1.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X036,U5,SCA USDJPY 第2セッション: Boost 3.0,"{""Sca5BoostMult"": 3.0, ""Sca5Buffer"": 0.1, ""Sca5Enable"": true, ""Sca5ForceClose"": 23, ""Sca5Lot"": 0.01, ""Sca5MaxRange"": 1.0, ""Sca5MinRange"": 0.3, ""Sca5RR"": 2.0, ""Sca5RangeEnd"": 15, ""Sca5RangeStart"": 13, ""Sca5RevBoost"": true, ""Sca5SkipFriday"": false, ""Sca5TradeEnd"": 20}"
X037,G0,SCA GBPJPY 第2セッション: EA既定値の中心点,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X038,G1,SCA GBPJPY 第2セッション: レンジ 10-11時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 11, ""Sca6RangeStart"": 10, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X039,G1,SCA GBPJPY 第2セッション: レンジ 10-12時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 12, ""Sca6RangeStart"": 10, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X040,G1,SCA GBPJPY 第2セッション: レンジ 11-12時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 12, ""Sca6RangeStart"": 11, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X041,G1,SCA GBPJPY 第2セッション: レンジ 11-13時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 13, ""Sca6RangeStart"": 11, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X042,G1,SCA GBPJPY 第2セッション: レンジ 12-13時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 13, ""Sca6RangeStart"": 12, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X043,G1,SCA GBPJPY 第2セッション: レンジ 12-14時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 14, ""Sca6RangeStart"": 12, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X044,G1,SCA GBPJPY 第2セッション: レンジ 13-14時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 14, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X045,G1,SCA GBPJPY 第2セッション: レンジ 14-15時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 14, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X046,G1,SCA GBPJPY 第2セッション: レンジ 14-16時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 16, ""Sca6RangeStart"": 14, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X047,G1,SCA GBPJPY 第2セッション: レンジ 15-16時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 16, ""Sca6RangeStart"": 15, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X048,G1,SCA GBPJPY 第2セッション: レンジ 15-17時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 17, ""Sca6RangeStart"": 15, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X049,G1,SCA GBPJPY 第2セッション: レンジ 16-17時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 17, ""Sca6RangeStart"": 16, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X050,G1,SCA GBPJPY 第2セッション: レンジ 16-18時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 18, ""Sca6RangeStart"": 16, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X051,G1,SCA GBPJPY 第2セッション: レンジ 17-18時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 18, ""Sca6RangeStart"": 17, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X052,G1,SCA GBPJPY 第2セッション: レンジ 17-19時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 19, ""Sca6RangeStart"": 17, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 20}"
X053,G2,SCA GBPJPY 第2セッション: 締切 17時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 17}"
X054,G2,SCA GBPJPY 第2セッション: 締切 18時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 18}"
X055,G2,SCA GBPJPY 第2セッション: 締切 19時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 19}"
X056,G2,SCA GBPJPY 第2セッション: 締切 21時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 21}"
X057,G2,SCA GBPJPY 第2セッション: 締切 22時,"{""Sca6BoostMult"": 6.0, ""Sca6Buffer"": 0.0, ""Sca6Enable"": true, ""Sca6ForceClose"": 23, ""Sca6Lot"": 0.01, ""Sca6MaxRange"": 1.0, ""Sca6MinRange"": 0.3, ""Sca6RR"": 2.0, ""Sca6RangeEnd"": 15, ""Sca6RangeStart"": 13, ""Sca6RevBoost"": true, ""Sca6SkipFriday"": false, ""Sca6TradeEnd"": 22}"
