attempt_id,run_id,proposal_id,family,implementation_class,window,measurement_scope,screening_route,screening_reason,status,decision,gate_code,reason,returncode,net,pf,dd_pct,trades,dd_below_30,profit_ratio,pf_ratio,dd_delta,deal_rows,deal_sha256,projected_sha256,effective_gj_lots,baseline_gj_lots,lot_step_verified,pb_usdjpy_rows,pb_gbpjpy_rows,rsi_usdjpy_rows,rsi_eurusd_rows,rsi_gbpusd_rows,pair_rows,carry_rows,sca_usdjpy_rows,sca_gbpjpy_rows,magic_gate_enabled,magic_gate_pass,regression_gate_enabled,regression_pass,is_net,is_pf,is_dd_pct,is_dd_below_30,oos_net,oos_pf,oos_dd_pct,oos_dd_below_30,ea_sha256,parameter_json,config_file,deal_file,from_date,to_date,started_at,finished_at,elapsed_seconds,error
a66f2b5874e742a1a12dd84016dc5a68,oafx_is_regression_baseline_20260823164605_a66f2b,REGRESSION_BASELINE,regression,gate,IS,,,,OK,REGRESSION_PASS,SHA256_EXACT,exact summary/raw/projected SHA and nine magics,0,277114.0,1.3945,35.6479,1573,False,,,,3146,521613F8935E2D7BEADA2DD6D02D9FD209E068734EAC5F29910C1C041445C329,81517DC67DAF18475C8F351821FEED485D3EF0D53C65EEE7607C3ACD29DAD248,0.01|0.06,0.01|0.06,,110,22,212,546,116,122,13,632,1370,True,True,True,True,,,,,,,,,0D49956D4BED7DA20D648AF64AA886A235B27CA5F0DF8BBC87C0C2754182BD34,{},ml\oafx_dd\configs\oafx_is_regression_baseline_20260823164605_a66f2b.yaml,ml\oafx_dd\run_deals\oafx_is_regression_baseline_20260823164605_a66f2b_deals.csv,2021.06.21,2026.06.20,2026-08-23T07:46:05+00:00,2026-08-23T07:53:03+00:00,417.896,
7198c864c30b4bcab3e4963a157f1db9,oafx_full_regression_baseline_20260823165303_7198c8,REGRESSION_BASELINE,regression,gate,FULL,,,,OK,REGRESSION_PASS,SHA256_EXACT,exact summary/raw/projected SHA and nine magics,0,390753.0,1.3163,30.749,2926,False,,,,5852,885BCD37AB82631D3A28B33393EADF57312C12CE32E6C7F2EE9981CC7F0AB2D9,CCA641EF5F7EFB714B2687AFE14713235B6C004A2CA7664B0514D74E7690E38C,0.01|0.06,0.01|0.06,,148,40,372,1076,242,178,25,1166,2602,True,True,True,True,,,,,,,,,0D49956D4BED7DA20D648AF64AA886A235B27CA5F0DF8BBC87C0C2754182BD34,{},ml\oafx_dd\configs\oafx_full_regression_baseline_20260823165303_7198c8.yaml,ml\oafx_dd\run_deals\oafx_full_regression_baseline_20260823165303_7198c8_deals.csv,2016.11.09,2026.06.20,2026-08-23T07:53:03+00:00,2026-08-23T08:06:26+00:00,803.604,
bd54910a461745f88cbb5b95e6917825,oafx_screen_is_oafx0227_20260825083424_bd5491,OAFX0227,sca_gj_break_confirmation,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY枠内の条件だけを変更するため単独枠で予備選別し、通過時は枠間重複を含む9枠フルブックで必ず本測定,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_DD_NOT_IMPROVED,"単独枠では劣後。単独枠の予備選別であり採否判定ではない。フルブックでは異なる結果になりうる。 SCREEN_IS(SCA GBPJPY単独) net=25065.00 ratio=0.2952, PF=1.1427 ratio=0.9379, DD=33.3260% delta=+13.7946pt, DD<30=NO; baseline net=84921.00, PF=1.2184, DD=19.5314%",0,25065.0,1.1427,33.326,324,False,0.2951566750273784,0.9378693368351938,13.794599999999999,648,EDDD59E2032D53CE96A87D38288CAAC110A6EB755DD45A14DCA5BD0B2A4F986D,7305E161E49292B0472C0C8B9D8D53BECDAD71064236A2400BD7184F44D120EB,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,648,False,True,False,,,,,,,,,,0D49956D4BED7DA20D648AF64AA886A235B27CA5F0DF8BBC87C0C2754182BD34,"{""OafxGJBodyMinATR"": 0.05, ""OafxGJConfirmBars"": 3, ""OafxGJExtensionMaxATR"": 0.3, ""OafxLabMode"": 3}",ml\oafx_dd\configs\oafx_screen_is_oafx0227_20260825083424_bd5491.yaml,ml\oafx_dd\run_deals\oafx_screen_is_oafx0227_20260825083424_bd5491_deals.csv,2021.06.21,2026.06.20,2026-08-24T23:34:24+00:00,2026-08-24T23:35:42+00:00,78.202,
952a5eb6f6d443a6929168bb189a42e4,oafx_screen_is_oafx0228_20260825083542_952a5e,OAFX0228,sca_gj_break_confirmation,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY枠内の条件だけを変更するため単独枠で予備選別し、通過時は枠間重複を含む9枠フルブックで必ず本測定,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_DD_NOT_IMPROVED,"単独枠では劣後。単独枠の予備選別であり採否判定ではない。フルブックでは異なる結果になりうる。 SCREEN_IS(SCA GBPJPY単独) net=16032.00 ratio=0.1888, PF=1.0827 ratio=0.8886, DD=40.4695% delta=+20.9381pt, DD<30=NO; baseline net=84921.00, PF=1.2184, DD=19.5314%",0,16032.0,1.0827,40.4695,346,False,0.1887872257745434,0.8886244254760342,20.938099999999995,692,F3B7CCD103AB6277979D37C4DF364F561010CAB75EB72C0BE176D9518E1B1DBB,3FE031D48DF5868AD131762450C35B745DBDDA0D74BCCAEA0A211CA2B1DD750E,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,692,False,True,False,,,,,,,,,,0D49956D4BED7DA20D648AF64AA886A235B27CA5F0DF8BBC87C0C2754182BD34,"{""OafxGJBodyMinATR"": 0.05, ""OafxGJConfirmBars"": 3, ""OafxGJExtensionMaxATR"": 0.4, ""OafxLabMode"": 3}",ml\oafx_dd\configs\oafx_screen_is_oafx0228_20260825083542_952a5e.yaml,ml\oafx_dd\run_deals\oafx_screen_is_oafx0228_20260825083542_952a5e_deals.csv,2021.06.21,2026.06.20,2026-08-24T23:35:42+00:00,2026-08-24T23:37:00+00:00,78.228,
aa97833b8c3244a48092986c5a15c1a5,oafx_screen_is_oafx0229_20260825083700_aa9783,OAFX0229,sca_gj_break_confirmation,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY枠内の条件だけを変更するため単独枠で予備選別し、通過時は枠間重複を含む9枠フルブックで必ず本測定,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_DD_NOT_IMPROVED,"単独枠では劣後。単独枠の予備選別であり採否判定ではない。フルブックでは異なる結果になりうる。 SCREEN_IS(SCA GBPJPY単独) net=-10601.00 ratio=-0.1248, PF=0.6300 ratio=0.5171, DD=24.5543% delta=+5.0229pt, DD<30=YES; baseline net=84921.00, PF=1.2184, DD=19.5314%",0,-10601.0,0.63,24.5543,47,True,-0.12483366893936718,0.5170715692711754,5.0229,94,FEF45D4D0072D28674BD640660072345762140568031341D131EF328AF02E9CD,C2B321AF399995C9D62DBACA82D452EF118AB04C8C0722F88275EBD22ECA3E74,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,94,False,True,False,,,,,,,,,,0D49956D4BED7DA20D648AF64AA886A235B27CA5F0DF8BBC87C0C2754182BD34,"{""OafxGJBodyMinATR"": 0.1, ""OafxGJConfirmBars"": 3, ""OafxGJExtensionMaxATR"": 0.1, ""OafxLabMode"": 3}",ml\oafx_dd\configs\oafx_screen_is_oafx0229_20260825083700_aa9783.yaml,ml\oafx_dd\run_deals\oafx_screen_is_oafx0229_20260825083700_aa9783_deals.csv,2021.06.21,2026.06.20,2026-08-24T23:37:00+00:00,2026-08-24T23:38:18+00:00,78.196,
23bd8bf877c74245ae1da9986509bf3e,oafx_screen_is_oafx0230_20260825083818_23bd8b,OAFX0230,sca_gj_break_confirmation,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY枠内の条件だけを変更するため単独枠で予備選別し、通過時は枠間重複を含む9枠フルブックで必ず本測定,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_DD_NOT_IMPROVED,"単独枠では劣後。単独枠の予備選別であり採否判定ではない。フルブックでは異なる結果になりうる。 SCREEN_IS(SCA GBPJPY単独) net=-11107.00 ratio=-0.1308, PF=0.7945 ratio=0.6521, DD=27.8307% delta=+8.2993pt, DD<30=YES; baseline net=84921.00, PF=1.2184, DD=19.5314%",0,-11107.0,0.7945,27.8307,99,True,-0.1307921479963731,0.6520847012475378,8.299299999999999,198,6A1B27FA85BF5596BBA195B75E40CE370BE34CA6509BC269DAF7447E40303CCE,1D26F6258FD3A492066B6C9E9A42AAFC3D62B74C25F52D56B6B8B6353BCADAF0,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,198,False,True,False,,,,,,,,,,0D49956D4BED7DA20D648AF64AA886A235B27CA5F0DF8BBC87C0C2754182BD34,"{""OafxGJBodyMinATR"": 0.1, ""OafxGJConfirmBars"": 3, ""OafxGJExtensionMaxATR"": 0.2, ""OafxLabMode"": 3}",ml\oafx_dd\configs\oafx_screen_is_oafx0230_20260825083818_23bd8b.yaml,ml\oafx_dd\run_deals\oafx_screen_is_oafx0230_20260825083818_23bd8b_deals.csv,2021.06.21,2026.06.20,2026-08-24T23:38:18+00:00,2026-08-24T23:39:37+00:00,78.205,
4a48073d522f452ab7e5338738585da9,oafx_screen_is_oafx0231_20260825083937_4a4807,OAFX0231,sca_gj_break_confirmation,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY枠内の条件だけを変更するため単独枠で予備選別し、通過時は枠間重複を含む9枠フルブックで必ず本測定,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_PROFIT_DAMAGE_GT10,"単独枠では劣後。単独枠の予備選別であり採否判定ではない。フルブックでは異なる結果になりうる。 SCREEN_IS(SCA GBPJPY単独) net=23049.00 ratio=0.2714, PF=1.2974 ratio=1.0648, DD=15.0484% delta=-4.4830pt, DD<30=YES; baseline net=84921.00, PF=1.2184, DD=19.5314%",0,23049.0,1.2974,15.0484,146,True,0.271416964001837,1.0648391332895601,-4.4830000000000005,292,EBBE3802CC960FE90973500E0DF414206C6BE60D251C1F897CE6463FE13F5EB2,DDC871AE12FA2AC44B57D30CC9D9A0D45BF5C09329CE58AE676D8B1A75D4A682,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,292,False,True,False,,,,,,,,,,0D49956D4BED7DA20D648AF64AA886A235B27CA5F0DF8BBC87C0C2754182BD34,"{""OafxGJBodyMinATR"": 0.1, ""OafxGJConfirmBars"": 3, ""OafxGJExtensionMaxATR"": 0.3, ""OafxLabMode"": 3}",ml\oafx_dd\configs\oafx_screen_is_oafx0231_20260825083937_4a4807.yaml,ml\oafx_dd\run_deals\oafx_screen_is_oafx0231_20260825083937_4a4807_deals.csv,2021.06.21,2026.06.20,2026-08-24T23:39:37+00:00,2026-08-24T23:40:55+00:00,78.238,
e9767aedb5ca4293be7ebbe396e63e65,oafx_screen_is_oafx0232_20260825084055_e9767a,OAFX0232,sca_gj_break_confirmation,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY枠内の条件だけを変更するため単独枠で予備選別し、通過時は枠間重複を含む9枠フルブックで必ず本測定,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_DD_NOT_IMPROVED,"単独枠では劣後。単独枠の予備選別であり採否判定ではない。フルブックでは異なる結果になりうる。 SCREEN_IS(SCA GBPJPY単独) net=-3922.00 ratio=-0.0462, PF=0.9670 ratio=0.7937, DD=31.7191% delta=+12.1877pt, DD<30=NO; baseline net=84921.00, PF=1.2184, DD=19.5314%",0,-3922.0,0.967,31.7191,185,False,-0.04618410051695105,0.7936638214051215,12.1877,370,E4E1DC03FA9436654FE68A9E76A21D846A8439E5699696BCFB87651ADB27293E,BEC63C3CD9737E29AA46699898C5D0E3DE471CD7F09C4A71C2AE94CA7947B0A5,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,370,False,True,False,,,,,,,,,,0D49956D4BED7DA20D648AF64AA886A235B27CA5F0DF8BBC87C0C2754182BD34,"{""OafxGJBodyMinATR"": 0.1, ""OafxGJConfirmBars"": 3, ""OafxGJExtensionMaxATR"": 0.4, ""OafxLabMode"": 3}",ml\oafx_dd\configs\oafx_screen_is_oafx0232_20260825084055_e9767a.yaml,ml\oafx_dd\run_deals\oafx_screen_is_oafx0232_20260825084055_e9767a_deals.csv,2021.06.21,2026.06.20,2026-08-24T23:40:55+00:00,2026-08-24T23:42:13+00:00,78.204,
f53b43721b2d41f3a0b0a8735c013c0d,oafx_screen_is_oafx0233_20260825084213_f53b43,OAFX0233,sca_gj_break_confirmation,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY枠内の条件だけを変更するため単独枠で予備選別し、通過時は枠間重複を含む9枠フルブックで必ず本測定,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_PROFIT_DAMAGE_GT10,"単独枠では劣後。単独枠の予備選別であり採否判定ではない。フルブックでは異なる結果になりうる。 SCREEN_IS(SCA GBPJPY単独) net=-6767.00 ratio=-0.0797, PF=0.4768 ratio=0.3913, DD=15.6795% delta=-3.8519pt, DD<30=YES; baseline net=84921.00, PF=1.2184, DD=19.5314%",0,-6767.0,0.4768,15.6795,17,True,-0.0796858256497215,0.39133289560078793,-3.8519000000000005,34,87D3CD0316302DA27094CD11070E29B74FDAF8E12490B23CD6141454A0A21AA9,1EE6A921AFD1B79BD2418C523CEBBAC5D4039CE705C6CB6BD02E1F57174BDCCE,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,34,False,True,False,,,,,,,,,,0D49956D4BED7DA20D648AF64AA886A235B27CA5F0DF8BBC87C0C2754182BD34,"{""OafxGJBodyMinATR"": 0.15, ""OafxGJConfirmBars"": 3, ""OafxGJExtensionMaxATR"": 0.1, ""OafxLabMode"": 3}",ml\oafx_dd\configs\oafx_screen_is_oafx0233_20260825084213_f53b43.yaml,ml\oafx_dd\run_deals\oafx_screen_is_oafx0233_20260825084213_f53b43_deals.csv,2021.06.21,2026.06.20,2026-08-24T23:42:13+00:00,2026-08-24T23:43:31+00:00,78.229,
b0bcfaa591274217ae67ef4e8aa92905,oafx_screen_is_oafx0234_20260825084331_b0bcfa,OAFX0234,sca_gj_break_confirmation,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY枠内の条件だけを変更するため単独枠で予備選別し、通過時は枠間重複を含む9枠フルブックで必ず本測定,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_PROFIT_DAMAGE_GT10,"単独枠では劣後。単独枠の予備選別であり採否判定ではない。フルブックでは異なる結果になりうる。 SCREEN_IS(SCA GBPJPY単独) net=-8251.00 ratio=-0.0972, PF=0.5468 ratio=0.4488, DD=18.3975% delta=-1.1339pt, DD<30=YES; baseline net=84921.00, PF=1.2184, DD=19.5314%",0,-8251.0,0.5468,18.3975,26,True,-0.09716089071018948,0.44878529218647406,-1.1339000000000006,52,98AE1E33C0D07F42669BB56F0EF0CDAD6FB87CB527A599EDC9CCB1EB3A198984,4D67E4DCDF54F0C32967DF86F50FC5D959DDB4C0DE6D1C3C78020416D4B9CDFD,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,52,False,True,False,,,,,,,,,,0D49956D4BED7DA20D648AF64AA886A235B27CA5F0DF8BBC87C0C2754182BD34,"{""OafxGJBodyMinATR"": 0.15, ""OafxGJConfirmBars"": 3, ""OafxGJExtensionMaxATR"": 0.2, ""OafxLabMode"": 3}",ml\oafx_dd\configs\oafx_screen_is_oafx0234_20260825084331_b0bcfa.yaml,ml\oafx_dd\run_deals\oafx_screen_is_oafx0234_20260825084331_b0bcfa_deals.csv,2021.06.21,2026.06.20,2026-08-24T23:43:31+00:00,2026-08-24T23:44:50+00:00,78.224,
4c8f70afedff459aaf86062656a0a7d8,oafx_screen_is_oafx0235_20260825084450_4c8f70,OAFX0235,sca_gj_break_confirmation,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY枠内の条件だけを変更するため単独枠で予備選別し、通過時は枠間重複を含む9枠フルブックで必ず本測定,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_PROFIT_DAMAGE_GT10,"単独枠では劣後。単独枠の予備選別であり採否判定ではない。フルブックでは異なる結果になりうる。 SCREEN_IS(SCA GBPJPY単独) net=14202.00 ratio=0.1672, PF=1.4033 ratio=1.1518, DD=13.1465% delta=-6.3849pt, DD<30=YES; baseline net=84921.00, PF=1.2184, DD=19.5314%",0,14202.0,1.4033,13.1465,52,True,0.16723778570671566,1.1517564018384767,-6.384900000000002,104,E0FAADA2308D3EADE59C046FAFF01E4243D9A348529626C829001D137CDA3637,C57DCAFB11F95251DAB4A38F9CF6A53F1E15FB5A975ACBB1305ABB288DB5DDA9,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,104,False,True,False,,,,,,,,,,0D49956D4BED7DA20D648AF64AA886A235B27CA5F0DF8BBC87C0C2754182BD34,"{""OafxGJBodyMinATR"": 0.15, ""OafxGJConfirmBars"": 3, ""OafxGJExtensionMaxATR"": 0.3, ""OafxLabMode"": 3}",ml\oafx_dd\configs\oafx_screen_is_oafx0235_20260825084450_4c8f70.yaml,ml\oafx_dd\run_deals\oafx_screen_is_oafx0235_20260825084450_4c8f70_deals.csv,2021.06.21,2026.06.20,2026-08-24T23:44:50+00:00,2026-08-24T23:46:08+00:00,78.328,
b7e4fb2239be4c0a9b78506df6f85cfb,oafx_screen_is_oafx0236_20260825084608_b7e4fb,OAFX0236,sca_gj_break_confirmation,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY枠内の条件だけを変更するため単独枠で予備選別し、通過時は枠間重複を含む9枠フルブックで必ず本測定,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_DD_NOT_IMPROVED,"単独枠では劣後。単独枠の予備選別であり採否判定ではない。フルブックでは異なる結果になりうる。 SCREEN_IS(SCA GBPJPY単独) net=4097.00 ratio=0.0482, PF=1.0725 ratio=0.8803, DD=25.8399% delta=+6.3085pt, DD<30=YES; baseline net=84921.00, PF=1.2184, DD=19.5314%",0,4097.0,1.0725,25.8399,76,True,0.048244839321251516,0.8802527905449771,6.308499999999999,152,1CAB7F7712D14A9467934731A76DE2FFA33E70BA28A48F5412B5B114E14A9AAC,A5B5AC6A26A4FF646F808E31ECF7B19D754597B83169323BE6B5F4450BC5111F,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,152,False,True,False,,,,,,,,,,0D49956D4BED7DA20D648AF64AA886A235B27CA5F0DF8BBC87C0C2754182BD34,"{""OafxGJBodyMinATR"": 0.15, ""OafxGJConfirmBars"": 3, ""OafxGJExtensionMaxATR"": 0.4, ""OafxLabMode"": 3}",ml\oafx_dd\configs\oafx_screen_is_oafx0236_20260825084608_b7e4fb.yaml,ml\oafx_dd\run_deals\oafx_screen_is_oafx0236_20260825084608_b7e4fb_deals.csv,2021.06.21,2026.06.20,2026-08-24T23:46:08+00:00,2026-08-24T23:47:26+00:00,78.170,
0688229322c84489b3b32acffa8782fa,oafx_screen_is_oafx0237_20260825084726_068822,OAFX0237,sca_gj_break_confirmation,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY枠内の条件だけを変更するため単独枠で予備選別し、通過時は枠間重複を含む9枠フルブックで必ず本測定,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_PROFIT_DAMAGE_GT10,"単独枠では劣後。単独枠の予備選別であり採否判定ではない。フルブックでは異なる結果になりうる。 SCREEN_IS(SCA GBPJPY単独) net=-6982.00 ratio=-0.0822, PF=0.0874 ratio=0.0717, DD=8.9566% delta=-10.5748pt, DD<30=YES; baseline net=84921.00, PF=1.2184, DD=19.5314%",0,-6982.0,0.0874,8.9566,6,True,-0.08221759046643351,0.07173342087984243,-10.574800000000002,12,190D0E92EDFA1DD1E235CE26B01C56A35648F0E3CC1A390B31FE6B85B4DE7A9C,F1D7E1920CE1215753A15FC7A128D9C05BC52235B60A3D9133016B82CCE225D6,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,12,False,True,False,,,,,,,,,,0D49956D4BED7DA20D648AF64AA886A235B27CA5F0DF8BBC87C0C2754182BD34,"{""OafxGJBodyMinATR"": 0.2, ""OafxGJConfirmBars"": 3, ""OafxGJExtensionMaxATR"": 0.1, ""OafxLabMode"": 3}",ml\oafx_dd\configs\oafx_screen_is_oafx0237_20260825084726_068822.yaml,ml\oafx_dd\run_deals\oafx_screen_is_oafx0237_20260825084726_068822_deals.csv,2021.06.21,2026.06.20,2026-08-24T23:47:26+00:00,2026-08-24T23:48:44+00:00,78.205,
63cf72e03c1242219a60b5d39dfc91ee,oafx_screen_is_oafx0238_20260825084844_63cf72,OAFX0238,sca_gj_break_confirmation,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY枠内の条件だけを変更するため単独枠で予備選別し、通過時は枠間重複を含む9枠フルブックで必ず本測定,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_PROFIT_DAMAGE_GT10,"単独枠では劣後。単独枠の予備選別であり採否判定ではない。フルブックでは異なる結果になりうる。 SCREEN_IS(SCA GBPJPY単独) net=-5309.00 ratio=-0.0625, PF=0.3061 ratio=0.2512, DD=8.5824% delta=-10.9490pt, DD<30=YES; baseline net=84921.00, PF=1.2184, DD=19.5314%",0,-5309.0,0.3061,8.5824,7,True,-0.06251692749732105,0.25123112278397897,-10.949000000000002,14,13F59C5763027F154D1FBCD5F5E3EA15B8546C9767CC027CCA8771E285A3222F,51E0DFC505B85300B4282461083F488E1C0C1D1CFEC07D796B75BFCE4281EF50,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,14,False,True,False,,,,,,,,,,0D49956D4BED7DA20D648AF64AA886A235B27CA5F0DF8BBC87C0C2754182BD34,"{""OafxGJBodyMinATR"": 0.2, ""OafxGJConfirmBars"": 3, ""OafxGJExtensionMaxATR"": 0.2, ""OafxLabMode"": 3}",ml\oafx_dd\configs\oafx_screen_is_oafx0238_20260825084844_63cf72.yaml,ml\oafx_dd\run_deals\oafx_screen_is_oafx0238_20260825084844_63cf72_deals.csv,2021.06.21,2026.06.20,2026-08-24T23:48:44+00:00,2026-08-24T23:50:03+00:00,78.244,
91b1075239d34ddb890e77028249a39b,oafx_screen_is_oafx0239_20260825085003_91b107,OAFX0239,sca_gj_break_confirmation,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY枠内の条件だけを変更するため単独枠で予備選別し、通過時は枠間重複を含む9枠フルブックで必ず本測定,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_PROFIT_DAMAGE_GT10,"単独枠では劣後。単独枠の予備選別であり採否判定ではない。フルブックでは異なる結果になりうる。 SCREEN_IS(SCA GBPJPY単独) net=5107.00 ratio=0.0601, PF=1.6504 ratio=1.3546, DD=7.6370% delta=-11.8944pt, DD<30=YES; baseline net=84921.00, PF=1.2184, DD=19.5314%",0,5107.0,1.6504,7.637,13,True,0.06013824613464278,1.354563361785949,-11.894400000000001,26,83F1FF99CFAD3702B08E08AD152832BA026C305F1652129EBECEEDA864F1B1C1,986801BB807FCB857759959165319B7CD6C3E6F9301FF943B0662335BE88C77C,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,26,False,True,False,,,,,,,,,,0D49956D4BED7DA20D648AF64AA886A235B27CA5F0DF8BBC87C0C2754182BD34,"{""OafxGJBodyMinATR"": 0.2, ""OafxGJConfirmBars"": 3, ""OafxGJExtensionMaxATR"": 0.3, ""OafxLabMode"": 3}",ml\oafx_dd\configs\oafx_screen_is_oafx0239_20260825085003_91b107.yaml,ml\oafx_dd\run_deals\oafx_screen_is_oafx0239_20260825085003_91b107_deals.csv,2021.06.21,2026.06.20,2026-08-24T23:50:03+00:00,2026-08-24T23:51:21+00:00,78.189,
341fa494d9234e22ad2ab8cb45906d9d,oafx_screen_is_oafx0240_20260825085121_341fa4,OAFX0240,sca_gj_break_confirmation,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY枠内の条件だけを変更するため単独枠で予備選別し、通過時は枠間重複を含む9枠フルブックで必ず本測定,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_PROFIT_DAMAGE_GT10,"単独枠では劣後。単独枠の予備選別であり採否判定ではない。フルブックでは異なる結果になりうる。 SCREEN_IS(SCA GBPJPY単独) net=3452.00 ratio=0.0406, PF=1.2634 ratio=1.0369, DD=9.8807% delta=-9.6507pt, DD<30=YES; baseline net=84921.00, PF=1.2184, DD=19.5314%",0,3452.0,1.2634,9.8807,23,True,0.04064954487111551,1.0369336835193699,-9.650700000000002,46,95FAB05B94AA488FCF91EEB1358C08967FEC061F107ABFDA019273C0EC7499B3,87BF4D3DF412FF963F7FC5531AB28A504A67C7CB78E01C93ED603FB6312426CC,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,46,False,True,False,,,,,,,,,,0D49956D4BED7DA20D648AF64AA886A235B27CA5F0DF8BBC87C0C2754182BD34,"{""OafxGJBodyMinATR"": 0.2, ""OafxGJConfirmBars"": 3, ""OafxGJExtensionMaxATR"": 0.4, ""OafxLabMode"": 3}",ml\oafx_dd\configs\oafx_screen_is_oafx0240_20260825085121_341fa4.yaml,ml\oafx_dd\run_deals\oafx_screen_is_oafx0240_20260825085121_341fa4_deals.csv,2021.06.21,2026.06.20,2026-08-24T23:51:21+00:00,2026-08-24T23:52:39+00:00,78.233,
