time,profit,magic,entry,position_id,type,volume,price,sl
1474322400,-61.00,20261000,1,162,0,0.01,101.81800000,102.40700000
1474401600,0.00,20260610,0,166,1,0.01,101.66400000,102.16400000
1474442283,-532.00,20260610,1,166,0,0.01,102.16600000,102.16400000
1474444800,0.00,20260610,0,168,0,0.01,102.61500000,102.11500000
1474452921,-500.00,20260610,1,168,1,0.01,102.11500000,102.11500000
1474454700,0.00,20261002,0,170,0,0.02,1321.50000000,1307.77000000
1474473600,0.00,20260610,0,171,1,0.01,100.70000000,101.20000000
1474488000,836.00,20261002,1,170,1,0.02,1325.65000000,1307.77000000
1474542000,0.00,20261000,0,173,0,0.01,100.66000000,100.09000000
1474563600,0.00,20260605,0,174,0,0.01,1.12506000,1.12256000
1474571795,-253.00,20260605,1,174,1,0.01,1.12255000,1.12256000
1474581600,0.00,20260605,0,176,1,0.01,1.12002000,1.12252000
1474581600,225.00,20261000,1,173,1,0.01,100.88500000,100.09000000
1474604317,-620.00,20260610,1,171,0,0.01,101.20100000,101.20000000
1474617600,0.00,20260610,0,179,1,0.01,101.09300000,101.59300000
1474622100,0.00,20261001,0,180,1,0.01,131.51100000,132.27600000
1474639180,-251.00,20260605,1,176,0,0.01,1.12252000,1.12252000
1474668000,461.00,20261001,1,180,0,0.01,131.05000000,132.27600000
1474883100,0.00,20261001,0,183,1,0.01,130.62400000,131.22100000
1474886700,0.00,20261000,0,184,1,0.01,100.54600000,101.07100000
1474927200,191.00,20261000,1,184,0,0.01,100.35500000,101.07100000
1474927200,498.00,20261001,1,183,0,0.01,130.12600000,131.22100000
1474967700,0.00,20261001,0,187,0,0.01,131.14000000,129.61900000
1474995600,0.00,20260605,0,188,0,0.01,1.12154000,1.11904000
1474998365,-251.00,20260605,1,188,1,0.01,1.11904000,1.11904000
1474999200,0.00,20260605,0,190,1,0.01,1.11972000,1.12222000
1475002800,-111.00,20260605,1,190,0,0.01,1.12083000,1.12222000
1475002800,0.00,20260605,0,192,0,0.01,1.12083000,1.11833000
1475013600,-573.00,20261001,1,187,1,0.01,130.56700000,129.61900000
1475058341,-260.00,20260605,1,192,1,0.01,1.11833000,1.11833000
1475138372,-679.00,20260610,1,179,0,0.01,101.59300000,101.59300000
1475140500,0.00,20261001,0,196,0,0.01,132.39900000,130.98800000
1475179200,0.00,20260610,0,197,1,0.01,101.13600000,101.63600000
1475179350,-1413.00,20261001,1,196,1,0.01,130.98600000,130.98800000
1475215478,-532.00,20260610,1,197,0,0.01,101.63800000,101.63600000
1475227800,0.00,20261000,0,200,1,0.02,100.76800000,101.76900000
1475227800,0.00,20261001,0,201,1,0.06,130.65100000,131.94000000
1475254800,0.00,20260605,0,202,1,0.01,1.12081000,1.12331000
1475257657,-253.00,20260605,1,202,0,0.01,1.12331000,1.12331000
1475258400,0.00,20260605,0,204,0,0.01,1.12401000,1.12151000
1475259302,-7734.00,20261001,1,201,0,0.06,131.94000000,131.94000000
1475272800,-1300.00,20261000,1,200,0,0.02,101.41800000,101.76900000
1475489700,0.00,20261001,0,207,1,0.06,130.48800000,131.49100000
1475514028,-262.00,20260605,1,204,1,0.01,1.12151000,1.12151000
1475532000,-876.00,20261001,1,207,0,0.06,130.63400000,131.49100000
1475539200,0.00,20260610,0,210,0,0.01,101.65300000,101.15300000
1475602024,1100.00,20260610,1,210,1,0.01,102.75300000,101.15300000
1475643600,0.00,20260605,0,212,0,0.01,1.12229000,1.11979000
1475686840,-257.00,20260605,1,212,1,0.01,1.11979000,1.11979000
1476353700,0.00,20261001,0,214,1,0.01,126.08300000,127.46000000
1476396000,-895.00,20261001,1,214,0,0.01,126.97800000,127.46000000
1476784800,0.00,20261002,0,216,0,0.01,1262.31000000,1254.43000000
1476785700,0.00,20261001,0,217,0,0.01,127.43400000,126.44700000
1476820800,5.00,20261002,1,216,1,0.01,1262.36000000,1254.43000000
1476828000,246.00,20261001,1,217,1,0.01,127.68000000,126.44700000
1476873000,0.00,20261000,0,220,1,0.01,103.43500000,103.94100000
1476907200,0.00,20260627,0,221,1,0.01,126.75200000,127.79300000
1476914400,22.00,20261000,1,220,0,0.01,103.41300000,103.94100000
1476950400,0.00,20260610,0,223,0,0.01,103.63100000,103.13100000
1477379079,-1287.00,20260627,1,221,0,0.01,127.79400000,127.79300000
1477392300,0.00,20261002,0,225,0,0.01,1268.95000000,1261.98000000
1477410822,1109.00,20260610,1,223,1,0.01,104.73400000,103.13100000
1477425600,0.00,20260627,0,227,1,0.01,127.13300000,128.12400000
1477425600,304.00,20261002,1,225,1,0.01,1271.85000000,1261.98000000
1477535555,-1154.00,20260627,1,227,0,0.01,128.12400000,128.12400000
1477568700,0.00,20261001,0,230,0,0.06,128.19100000,127.40800000
1477605600,-162.00,20261001,1,230,1,0.06,128.16400000,127.40800000
1477908900,0.00,20261001,0,232,0,0.01,127.99400000,127.41800000
1477951200,327.00,20261001,1,232,1,0.01,128.32100000,127.41800000
1477958400,0.00,20260605,0,234,0,0.01,1.09774000,1.09524000
1477993500,0.00,20261001,0,235,0,0.06,128.41800000,127.93800000
1477995300,0.00,20261000,0,236,0,0.01,105.07700000,104.65900000
1477999800,0.00,20261002,0,237,0,0.01,1281.86000000,1275.52000000
1478017640,-419.00,20261000,1,236,1,0.01,104.65800000,104.65900000
1478017662,-2898.00,20261001,1,235,1,0.06,127.93500000,127.93800000
1478030400,695.00,20261002,1,237,1,0.01,1288.50000000,1275.52000000
1478080800,0.00,20261002,0,241,0,0.01,1295.47000000,1287.21000000
1478081235,1091.00,20260605,1,234,1,0.01,1.10824000,1.09524000
1478081700,0.00,20261000,0,243,1,0.01,103.50400000,104.15800000
1478116800,968.00,20261002,1,241,1,0.01,1304.84000000,1287.21000000
1478124000,103.00,20261000,1,243,0,0.01,103.40100000,104.15800000
1478169900,0.00,20261002,0,246,1,0.02,1294.81000000,1306.61000000
1478203200,-1226.00,20261002,1,246,0,0.02,1300.74000000,1306.61000000
1478250900,0.00,20261001,0,248,0,0.01,128.82500000,128.24600000
1478296800,36.00,20261001,1,248,1,0.01,128.86100000,128.24600000
1478516400,0.00,20261002,0,250,1,0.01,1285.21000000,1295.70000000
1478548800,277.00,20261002,1,250,0,0.01,1282.53000000,1295.70000000
1478563200,0.00,20260650,0,252,0,0.76,80.75000000,0.00000000
1478598300,0.00,20261001,0,253,0,0.01,129.79100000,129.25500000
1478642400,424.00,20261001,1,253,1,0.01,130.21500000,129.25500000
1478764800,0.00,20260605,0,255,1,0.01,1.09415000,1.09665000
1478774700,0.00,20261001,0,256,0,0.06,131.81200000,130.27500000
1478776500,0.00,20261002,0,257,0,0.01,1290.96000000,1274.21000000
1478778300,0.00,20261000,0,258,0,0.02,106.15000000,104.95900000
1478794051,-1790.00,20261002,1,257,1,0.01,1274.20000000,1274.21000000
1478815200,1344.00,20261000,1,258,1,0.02,106.82200000,104.95900000
1478815200,14310.00,20261001,1,256,1,0.06,134.19700000,130.27500000
1478861100,0.00,20261001,0,262,0,0.06,134.30200000,133.41800000
1478889930,1124.00,20260605,1,255,0,0.01,1.08365000,1.09665000
1478901600,1368.00,20261001,1,262,1,0.06,134.53000000,133.41800000
1479119400,0.00,20261000,0,265,0,0.01,107.79400000,106.72700000
1479160800,713.00,20261000,1,265,1,0.01,108.50700000,106.72700000
1479206700,0.00,20261001,0,267,1,0.01,134.31800000,135.51800000
1479243059,-1202.00,20261001,1,267,0,0.01,135.52000000,135.51800000
1479287700,0.00,20261001,0,269,0,0.01,136.44900000,135.62200000
1479333600,-665.00,20261001,1,269,1,0.01,135.78400000,135.62200000
1479375000,0.00,20261001,0,271,0,0.01,135.94500000,134.98300000
1479420000,475.00,20261001,1,271,1,0.01,136.42000000,134.98300000
1479441600,0.00,20260640,0,273,1,0.01,1205.89000000,1219.30000000
1479461400,0.00,20261001,0,274,0,0.01,137.33200000,136.52900000
1479478299,-803.00,20261001,1,274,1,0.01,136.52900000,136.52900000
1479726000,0.00,20261001,0,276,1,0.06,136.53000000,137.20200000
1479738420,-4038.00,20261001,1,276,0,0.06,137.20300000,137.20200000
1479781602,-1432.00,20260640,1,273,0,0.01,1219.31000000,1219.30000000
1479806100,0.00,20261001,0,279,0,0.01,138.78600000,137.87100000
1479817171,-918.00,20261001,1,279,1,0.01,137.86800000,137.87100000
1479978900,0.00,20261001,0,281,0,0.01,140.37100000,139.60700000
1479980700,0.00,20261000,0,282,0,0.01,113.20900000,112.37100000
1479988800,0.00,20260628,0,283,0,0.01,83.65500000,83.02700000
1480024800,184.00,20261000,1,282,1,0.01,113.39300000,112.37100000
1480024800,810.00,20261001,1,281,1,0.01,141.18100000,139.60700000
1480065300,0.00,20261000,0,286,1,0.02,112.97300000,113.89000000
1480065300,0.00,20261001,0,287,1,0.06,140.78700000,141.72900000
1480075200,0.00,20260774,0,288,0,0.01,1.24731000,1.24231000
1480111200,-156.00,20261000,1,286,0,0.02,113.05100000,113.89000000
1480111200,-1674.00,20261001,1,287,0,0.06,141.06600000,141.72900000
1480334727,-570.00,20260774,1,288,1,0.01,1.24230000,1.24231000
1480348800,0.00,20260622,0,292,0,0.01,112.69600000,111.38300000
1480377600,0.00,20260724,0,293,0,0.01,724.34000000,181.09000000
1480411800,0.00,20261001,0,294,0,0.01,139.41300000,138.49400000
1480417200,0.00,20261000,0,295,0,0.01,112.59900000,111.61200000
1480434195,1839.00,20261001,1,294,1,0.01,141.25200000,138.49400000
1480456800,-301.00,20261000,1,295,1,0.01,112.29800000,111.61200000
1480503600,0.00,20261001,0,298,0,0.01,141.11100000,139.95900000
1480510800,0.00,20260605,0,299,0,0.01,1.06532000,1.06282000
1480515680,-284.00,20260605,1,299,1,0.01,1.06282000,1.06282000
1480525200,0.00,20260605,0,301,1,0.01,1.05987000,1.06237000
1480528800,-132.00,20260605,1,301,0,0.01,1.06103000,1.06237000
1480528800,0.00,20260605,0,303,0,0.01,1.06103000,1.05853000
1480529037,-285.00,20260605,1,303,1,0.01,1.05853000,1.05853000
1480543200,1801.00,20261001,1,298,1,0.01,142.91200000,139.95900000
1480579200,0.00,20260605,0,306,0,0.01,1.06149000,1.05899000
1480608000,0.00,20260629,0,307,0,0.01,1.06288000,0.00000000
1480608000,0.00,20260629,0,308,1,0.01,1.26898000,0.00000000
1480611600,-214.00,20260605,1,306,1,0.01,1.05962000,1.05899000
1480611600,0.00,20260605,0,310,1,0.01,1.05962000,1.06212000
1480615815,-286.00,20260605,1,310,0,0.01,1.06212000,1.06212000
1480670100,0.00,20261001,0,312,0,0.01,144.18100000,142.89800000
1480716000,272.00,20261001,1,312,1,0.01,144.45300000,142.89800000
1480932900,0.00,20261002,0,314,1,0.01,1170.42000000,1187.91000000
1480932900,0.00,20261000,0,315,0,0.01,114.01800000,112.86800000
1480935600,0.00,20260605,0,316,0,0.01,1.06386000,1.06136000
1480966525,1196.00,20260605,1,316,1,0.01,1.07436000,1.06136000
1480968000,-448.00,20261002,1,314,0,0.01,1174.37000000,1187.91000000
1480975200,-268.00,20261000,1,315,1,0.01,113.75000000,112.86800000
1481097600,0.00,20260640,0,320,1,0.01,1166.73000000,1181.98000000
1481196600,0.00,20261001,0,321,0,0.01,144.13500000,143.07500000
1481234400,-585.00,20261001,1,321,1,0.01,143.55000000,143.07500000
1481248800,0.00,20260605,0,323,1,0.01,1.06204000,1.06454000
1481280300,0.00,20261001,0,324,0,0.01,144.17700000,143.31800000
1481299200,0.00,20260627,0,325,0,0.01,144.65000000,143.23500000
1481310939,2653.00,20260622,1,292,1,0.01,115.32300000,111.38300000
1481313600,0.00,20260622,0,327,0,0.02,115.32200000,114.35200000
1481320800,603.00,20261001,1,324,1,0.01,144.78000000,143.31800000
1481535000,0.00,20261001,0,329,0,0.01,145.74100000,144.89800000
1481537700,0.00,20261000,0,330,0,0.01,115.95500000,115.15000000
1481570277,-805.00,20261000,1,330,1,0.01,115.15000000,115.15000000
1481571819,-287.00,20260605,1,323,0,0.01,1.06455000,1.06454000
1481580000,93.00,20261001,1,329,1,0.01,145.83400000,144.89800000
1481587200,-445.00,20260724,1,293,1,0.01,771.51000000,181.09000000
1481594400,0.00,20260605,0,335,1,0.01,1.06411000,1.06661000
1481624100,0.00,20261001,0,336,0,0.01,146.27500000,145.48000000
1481652842,-288.00,20260605,1,335,0,0.01,1.06661000,1.06661000
1481666400,-361.00,20261001,1,336,1,0.01,145.91400000,145.48000000
1481673600,0.00,20260724,0,339,0,0.01,769.52000000,192.38000000
1481749962,3214.00,20260628,1,283,1,0.01,86.79700000,83.02700000
1481755721,3894.00,20260622,1,327,1,0.02,117.26300000,114.35200000
1481760000,0.00,20260628,0,342,0,0.01,86.71900000,86.19900000
1481769039,3708.00,20260640,1,320,0,0.01,1136.23000000,1181.98000000
1481803200,0.00,20260622,0,344,0,0.01,117.89900000,116.80300000
1481803200,0.00,20260640,0,345,1,0.01,1136.85000000,1149.44000000
1481805000,0.00,20261002,0,346,1,0.01,1132.53000000,1144.28000000
1481832000,443.00,20261002,1,346,0,0.01,1128.77000000,1144.28000000
1481881500,0.00,20261001,0,348,0,0.01,147.03700000,146.24300000
1481909257,-517.00,20260628,1,342,1,0.01,86.19800000,86.19900000
1481925600,123.00,20261001,1,348,1,0.01,147.16000000,146.24300000
1482138900,0.00,20261001,0,351,1,0.01,146.21000000,147.32200000
1482170739,-1092.00,20260622,1,344,1,0.01,116.80300000,116.80300000
1482184800,815.00,20261001,1,351,0,0.01,145.39500000,147.32200000
1482220800,0.00,20260622,0,354,0,0.01,117.69300000,116.60400000
1482228900,0.00,20261001,0,355,0,0.01,146.24700000,144.90100000
1482229800,0.00,20261000,0,356,0,0.01,118.16000000,116.97900000
1482238800,3993.00,20260629,1,308,0,0.01,1.23441000,0.00000000
1482238800,-2986.00,20260629,1,307,1,0.01,1.03886000,0.00000000
1482244200,0.00,20261002,0,359,1,0.01,1130.43000000,1139.56000000
1482264000,-262.00,20261002,1,359,0,0.01,1132.65000000,1139.56000000
1482271200,-366.00,20261000,1,356,1,0.01,117.79400000,116.97900000
1482271200,-601.00,20261001,1,355,1,0.01,145.64600000,144.90100000
1482317100,0.00,20261001,0,363,1,0.01,145.18900000,145.86100000
1482350400,0.00,20260774,0,364,1,0.01,1.23518000,1.24018000
1482357600,-8.00,20261001,1,363,0,0.01,145.19700000,145.86100000
1482506426,1273.00,20260774,1,364,0,0.01,1.22417000,1.24018000
1482832237,-1350.00,20260640,1,345,0,0.01,1149.50000000,1149.44000000
1482832800,0.00,20261002,0,368,0,0.01,1144.06000000,1131.49000000
1482868800,-803.00,20261002,1,368,1,0.01,1137.22000000,1131.49000000
1482883200,-332.00,20260724,1,339,1,0.01,923.75000000,192.38000000
1482930000,0.00,20260605,0,371,1,0.01,1.04314000,1.04564000
1482958530,-1364.00,20260627,1,325,1,0.01,143.23500000,143.23500000
1482984000,-37.00,20260605,1,371,0,0.01,1.04350000,1.04564000
1482984000,0.00,20260605,0,374,0,0.01,1.04350000,1.04100000
1482991640,-1068.00,20260622,1,354,1,0.01,116.60300000,116.60400000
1483061960,1224.00,20260605,1,374,1,0.01,1.05407000,1.04100000
1483091100,0.00,20261001,0,377,0,0.01,143.56100000,142.67200000
1483092000,0.00,20261000,0,378,0,0.01,117.10500000,116.03700000
1483135200,-360.00,20261000,1,378,1,0.01,116.74500000,116.03700000
1483135200,322.00,20261001,1,377,1,0.01,143.88300000,142.67200000
1483434900,0.00,20261000,0,381,0,0.02,117.70200000,117.20800000
1483434900,0.00,20261001,0,382,0,0.01,144.62200000,143.95600000
1483443900,0.00,20261002,0,383,1,0.02,1148.37000000,1158.63000000
1483466400,0.00,20260605,0,384,1,0.01,1.03839000,1.04089000
1483467500,-2426.00,20261002,1,383,0,0.02,1158.66000000,1158.63000000
1483467519,-294.00,20260605,1,384,0,0.01,1.04089000,1.04089000
1483473575,-666.00,20261001,1,382,1,0.01,143.95600000,143.95600000
1483480800,-78.00,20261000,1,381,1,0.02,117.66300000,117.20800000
1483521300,0.00,20261001,0,389,0,0.01,144.79600000,143.89800000
1483525800,0.00,20261002,0,390,0,0.01,1164.44000000,1156.02000000
1483549048,-898.00,20261001,1,389,1,0.01,143.89800000,143.89800000
